"Points:0","Points:1","Points:2"
56.25,0.5,261.04906
56.25,0.5,260.99905
56.25,0.5,260.94906
56.25,0.5,260.89906
56.25,0.5,260.84906
56.25,0.5,260.79906
56.25,0.5,260.74905
56.25,0.5,260.69906
56.25,0.5,260.64906
56.25,0.5,260.59906
56.25,0.5,260.54906
56.25,0.5,260.49905
56.25,0.5,260.44906
56.25,0.5,260.39906
56.25,0.5,260.34906
56.25,0.5,260.29906
56.25,0.5,260.24905
56.25,0.5,260.19906
56.25,0.5,260.14906
56.25,0.5,260.09906
56.25,0.5,260.04906
56.25,0.5,259.99905
56.25,0.5,259.94906
56.25,0.5,259.89906
56.25,0.5,259.84906
56.25,0.5,259.79906
56.25,0.5,259.74905
56.25,0.5,259.69906
56.25,0.5,259.64906
56.25,0.5,259.59906
56.25,0.5,259.54906
56.25,0.5,259.49905
56.25,0.5,259.44906
56.25,0.5,259.39906
56.25,0.5,259.34906
56.25,0.5,259.29906
56.25,0.5,259.24905
56.25,0.5,259.19906
56.25,0.5,259.14906
56.25,0.5,259.09906
56.25,0.5,259.04906
56.25,0.5,258.99905
56.25,0.5,258.94906
56.25,0.5,258.77406
56.25,0.5,258.22406
56.25,0.5,257.17406
56.75,0.5,255.63157
56.75,0.5,253.58157
56.75,0.5,251.03157
56.75,0.5,247.98158
56.75,0.5,244.43158
57.25,0.5,255.63599
57.25,0.5,253.58599
57.25,0.5,251.03599
57.25,0.5,247.98599
57.25,0.5,244.43599
57.75,0.5,255.63732
57.75,0.5,253.58732
57.75,0.5,251.03732
57.75,0.5,247.98731
57.75,0.5,244.43731
58.25,0.5,255.63569
58.25,0.5,253.58569
58.25,0.5,251.03569
58.25,0.5,247.98569
58.25,0.5,244.43568
56.75,0.5,261.40658
56.75,0.5,261.35658
56.75,0.5,261.30657
56.75,0.5,261.25658
56.75,0.5,261.20658
56.75,0.5,261.15658
56.75,0.5,261.10658
56.75,0.5,261.05657
56.75,0.5,261.00658
56.75,0.5,260.95658
56.75,0.5,260.90658
56.75,0.5,260.85658
56.75,0.5,260.80657
56.75,0.5,260.75658
56.75,0.5,260.70658
56.75,0.5,260.65658
56.75,0.5,260.60658
56.75,0.5,260.55657
56.75,0.5,260.50658
56.75,0.5,260.45658
56.75,0.5,260.40658
56.75,0.5,260.35658
56.75,0.5,260.30657
56.75,0.5,260.25658
56.75,0.5,260.20658
56.75,0.5,260.15658
56.75,0.5,260.10658
56.75,0.5,260.05657
56.75,0.5,260.00658
56.75,0.5,259.95658
56.75,0.5,259.90658
56.75,0.5,259.85658
56.75,0.5,259.80657
56.75,0.5,259.75658
56.75,0.5,259.70658
56.75,0.5,259.65658
56.75,0.5,259.60658
56.75,0.5,259.55657
56.75,0.5,259.50658
56.75,0.5,259.45658
56.75,0.5,259.40658
56.75,0.5,259.35658
56.75,0.5,259.30657
56.75,0.5,259.25658
56.75,0.5,259.20658
56.75,0.5,259.15658
56.75,0.5,259.10658
56.75,0.5,259.05657
56.75,0.5,259.00658
56.75,0.5,258.95658
56.75,0.5,258.78158
56.75,0.5,258.23158
56.75,0.5,257.18157
57.25,0.5,261.411
57.25,0.5,261.36099
57.25,0.5,261.31099
57.25,0.5,261.26099
57.25,0.5,261.21099
57.25,0.5,261.161
57.25,0.5,261.11099
57.25,0.5,261.06099
57.25,0.5,261.01099
57.25,0.5,260.96099
57.25,0.5,260.911
57.25,0.5,260.86099
57.25,0.5,260.81099
57.25,0.5,260.76099
57.25,0.5,260.71099
57.25,0.5,260.661
57.25,0.5,260.61099
57.25,0.5,260.56099
57.25,0.5,260.51099
57.25,0.5,260.46099
57.25,0.5,260.411
57.25,0.5,260.36099
57.25,0.5,260.31099
57.25,0.5,260.26099
57.25,0.5,260.21099
57.25,0.5,260.161
57.25,0.5,260.11099
57.25,0.5,260.06099
57.25,0.5,260.01099
57.25,0.5,259.96099
57.25,0.5,259.911
57.25,0.5,259.86099
57.25,0.5,259.81099
57.25,0.5,259.76099
57.25,0.5,259.71099
57.25,0.5,259.661
57.25,0.5,259.61099
57.25,0.5,259.56099
57.25,0.5,259.51099
57.25,0.5,259.46099
57.25,0.5,259.411
57.25,0.5,259.36099
57.25,0.5,259.31099
57.25,0.5,259.26099
57.25,0.5,259.21099
57.25,0.5,259.161
57.25,0.5,259.11099
57.25,0.5,259.06099
57.25,0.5,259.01099
57.25,0.5,258.96099
57.25,0.5,258.786
57.25,0.5,258.23599
57.25,0.5,257.18599
57.75,0.5,261.41232
57.75,0.5,261.36232
57.75,0.5,261.31232
57.75,0.5,261.26231
57.75,0.5,261.21231
57.75,0.5,261.16232
57.75,0.5,261.11232
57.75,0.5,261.06232
57.75,0.5,261.01231
57.75,0.5,260.96231
57.75,0.5,260.91232
57.75,0.5,260.86232
57.75,0.5,260.81232
57.75,0.5,260.76231
57.75,0.5,260.71231
57.75,0.5,260.66232
57.75,0.5,260.61232
57.75,0.5,260.56232
57.75,0.5,260.51231
57.75,0.5,260.46231
57.75,0.5,260.41232
57.75,0.5,260.36232
57.75,0.5,260.31232
57.75,0.5,260.26231
57.75,0.5,260.21231
57.75,0.5,260.16232
57.75,0.5,260.11232
57.75,0.5,260.06232
57.75,0.5,260.01231
57.75,0.5,259.96231
57.75,0.5,259.91232
57.75,0.5,259.86232
57.75,0.5,259.81232
57.75,0.5,259.76231
57.75,0.5,259.71231
57.75,0.5,259.66232
57.75,0.5,259.61232
57.75,0.5,259.56232
57.75,0.5,259.51231
57.75,0.5,259.46231
57.75,0.5,259.41232
57.75,0.5,259.36232
57.75,0.5,259.31232
57.75,0.5,259.26231
57.75,0.5,259.21231
57.75,0.5,259.16232
57.75,0.5,259.11232
57.75,0.5,259.06232
57.75,0.5,259.01231
57.75,0.5,258.96231
57.75,0.5,258.78732
57.75,0.5,258.23732
57.75,0.5,257.18732
58.25,0.5,261.41069
58.25,0.5,261.36069
58.25,0.5,261.31068
58.25,0.5,261.26069
58.25,0.5,261.21069
58.25,0.5,261.16069
58.25,0.5,261.11069
58.25,0.5,261.06068
58.25,0.5,261.01069
58.25,0.5,260.96069
58.25,0.5,260.91069
58.25,0.5,260.86069
58.25,0.5,260.81068
58.25,0.5,260.76069
58.25,0.5,260.71069
58.25,0.5,260.66069
58.25,0.5,260.61069
58.25,0.5,260.56068
58.25,0.5,260.51069
58.25,0.5,260.46069
58.25,0.5,260.41069
58.25,0.5,260.36069
58.25,0.5,260.31068
58.25,0.5,260.26069
58.25,0.5,260.21069
58.25,0.5,260.16069
58.25,0.5,260.11069
58.25,0.5,260.06068
58.25,0.5,260.01069
58.25,0.5,259.96069
58.25,0.5,259.91069
58.25,0.5,259.86069
58.25,0.5,259.81068
58.25,0.5,259.76069
58.25,0.5,259.71069
58.25,0.5,259.66069
58.25,0.5,259.61069
58.25,0.5,259.56068
58.25,0.5,259.51069
58.25,0.5,259.46069
58.25,0.5,259.41069
58.25,0.5,259.36069
58.25,0.5,259.31068
58.25,0.5,259.26069
58.25,0.5,259.21069
58.25,0.5,259.16069
58.25,0.5,259.11069
58.25,0.5,259.06068
58.25,0.5,259.01069
58.25,0.5,258.96069
58.25,0.5,258.78569
58.25,0.5,258.23569
58.25,0.5,257.18568
58.75,0.5,255.63164
58.75,0.5,253.58164
58.75,0.5,251.03165
58.75,0.5,247.98164
58.75,0.5,244.43164
59.25,0.5,255.6315
59.25,0.5,253.5815
59.25,0.5,251.0315
59.25,0.5,247.9815
59.25,0.5,244.4315
59.75,0.5,255.63498
59.75,0.5,253.58498
59.75,0.5,251.03497
59.75,0.5,247.98497
59.75,0.5,244.43497
60.25,0.5,255.63872
60.25,0.5,253.58872
60.25,0.5,251.03872
60.25,0.5,247.98872
60.25,0.5,244.43872
60.75,0.5,255.64252
60.75,0.5,253.59252
60.75,0.5,251.04252
60.75,0.5,247.99253
60.75,0.5,244.44253
58.75,0.5,261.40664
58.75,0.5,261.35664
58.75,0.5,261.30664
58.75,0.5,261.25665
58.75,0.5,261.20664
58.75,0.5,261.15664
58.75,0.5,261.10664
58.75,0.5,261.05664
58.75,0.5,261.00665
58.75,0.5,260.95664
58.75,0.5,260.90664
58.75,0.5,260.85664
58.75,0.5,260.80664
58.75,0.5,260.75665
58.75,0.5,260.70664
58.75,0.5,260.65664
58.75,0.5,260.60664
58.75,0.5,260.55664
58.75,0.5,260.50665
58.75,0.5,260.45664
58.75,0.5,260.40664
58.75,0.5,260.35664
58.75,0.5,260.30664
58.75,0.5,260.25665
58.75,0.5,260.20664
58.75,0.5,260.15664
58.75,0.5,260.10664
58.75,0.5,260.05664
58.75,0.5,260.00665
58.75,0.5,259.95664
58.75,0.5,259.90664
58.75,0.5,259.85664
58.75,0.5,259.80664
58.75,0.5,259.75665
58.75,0.5,259.70664
58.75,0.5,259.65664
58.75,0.5,259.60664
58.75,0.5,259.55664
58.75,0.5,259.50665
58.75,0.5,259.45664
58.75,0.5,259.40664
58.75,0.5,259.35664
58.75,0.5,259.30664
58.75,0.5,259.25665
58.75,0.5,259.20664
58.75,0.5,259.15664
58.75,0.5,259.10664
58.75,0.5,259.05664
58.75,0.5,259.00665
58.75,0.5,258.95664
58.75,0.5,258.78164
58.75,0.5,258.23164
58.75,0.5,257.18164
59.25,0.5,261.40649
59.25,0.5,261.35649
59.25,0.5,261.3065
59.25,0.5,261.2565
59.25,0.5,261.2065
59.25,0.5,261.15649
59.25,0.5,261.10649
59.25,0.5,261.0565
59.25,0.5,261.0065
59.25,0.5,260.9565
59.25,0.5,260.90649
59.25,0.5,260.85649
59.25,0.5,260.8065
59.25,0.5,260.7565
59.25,0.5,260.7065
59.25,0.5,260.65649
59.25,0.5,260.60649
59.25,0.5,260.5565
59.25,0.5,260.5065
59.25,0.5,260.4565
59.25,0.5,260.40649
59.25,0.5,260.35649
59.25,0.5,260.3065
59.25,0.5,260.2565
59.25,0.5,260.2065
59.25,0.5,260.15649
59.25,0.5,260.10649
59.25,0.5,260.0565
59.25,0.5,260.0065
59.25,0.5,259.9565
59.25,0.5,259.90649
59.25,0.5,259.85649
59.25,0.5,259.8065
59.25,0.5,259.7565
59.25,0.5,259.7065
59.25,0.5,259.65649
59.25,0.5,259.60649
59.25,0.5,259.5565
59.25,0.5,259.5065
59.25,0.5,259.4565
59.25,0.5,259.40649
59.25,0.5,259.35649
59.25,0.5,259.3065
59.25,0.5,259.2565
59.25,0.5,259.2065
59.25,0.5,259.15649
59.25,0.5,259.10649
59.25,0.5,259.0565
59.25,0.5,259.0065
59.25,0.5,258.9565
59.25,0.5,258.78149
59.25,0.5,258.23149
59.25,0.5,257.1815
59.75,0.5,261.40997
59.75,0.5,261.35997
59.75,0.5,261.30997
59.75,0.5,261.25997
59.75,0.5,261.20997
59.75,0.5,261.15997
59.75,0.5,261.10997
59.75,0.5,261.05997
59.75,0.5,261.00997
59.75,0.5,260.95997
59.75,0.5,260.90997
59.75,0.5,260.85997
59.75,0.5,260.80997
59.75,0.5,260.75997
59.75,0.5,260.70997
59.75,0.5,260.65997
59.75,0.5,260.60997
59.75,0.5,260.55997
59.75,0.5,260.50997
59.75,0.5,260.45997
59.75,0.5,260.40997
59.75,0.5,260.35997
59.75,0.5,260.30997
59.75,0.5,260.25997
59.75,0.5,260.20997
59.75,0.5,260.15997
59.75,0.5,260.10997
59.75,0.5,260.05997
59.75,0.5,260.00997
59.75,0.5,259.95997
59.75,0.5,259.90997
59.75,0.5,259.85997
59.75,0.5,259.80997
59.75,0.5,259.75997
59.75,0.5,259.70997
59.75,0.5,259.65997
59.75,0.5,259.60997
59.75,0.5,259.55997
59.75,0.5,259.50997
59.75,0.5,259.45997
59.75,0.5,259.40997
59.75,0.5,259.35997
59.75,0.5,259.30997
59.75,0.5,259.25997
59.75,0.5,259.20997
59.75,0.5,259.15997
59.75,0.5,259.10997
59.75,0.5,259.05997
59.75,0.5,259.00997
59.75,0.5,258.95997
59.75,0.5,258.78497
59.75,0.5,258.23497
59.75,0.5,257.18497
60.25,0.5,261.41372
60.25,0.5,261.36372
60.25,0.5,261.31372
60.25,0.5,261.26372
60.25,0.5,261.21372
60.25,0.5,261.16372
60.25,0.5,261.11372
60.25,0.5,261.06372
60.25,0.5,261.01372
60.25,0.5,260.96372
60.25,0.5,260.91372
60.25,0.5,260.86372
60.25,0.5,260.81372
60.25,0.5,260.76372
60.25,0.5,260.71372
60.25,0.5,260.66372
60.25,0.5,260.61372
60.25,0.5,260.56372
60.25,0.5,260.51372
60.25,0.5,260.46372
60.25,0.5,260.41372
60.25,0.5,260.36372
60.25,0.5,260.31372
60.25,0.5,260.26372
60.25,0.5,260.21372
60.25,0.5,260.16372
60.25,0.5,260.11372
60.25,0.5,260.06372
60.25,0.5,260.01372
60.25,0.5,259.96372
60.25,0.5,259.91372
60.25,0.5,259.86372
60.25,0.5,259.81372
60.25,0.5,259.76372
60.25,0.5,259.71372
60.25,0.5,259.66372
60.25,0.5,259.61372
60.25,0.5,259.56372
60.25,0.5,259.51372
60.25,0.5,259.46372
60.25,0.5,259.41372
60.25,0.5,259.36372
60.25,0.5,259.31372
60.25,0.5,259.26372
60.25,0.5,259.21372
60.25,0.5,259.16372
60.25,0.5,259.11372
60.25,0.5,259.06372
60.25,0.5,259.01372
60.25,0.5,258.96372
60.25,0.5,258.78872
60.25,0.5,258.23872
60.25,0.5,257.18872
60.75,0.5,261.41753
60.75,0.5,261.36752
60.75,0.5,261.31752
60.75,0.5,261.26752
60.75,0.5,261.21753
60.75,0.5,261.16753
60.75,0.5,261.11752
60.75,0.5,261.06752
60.75,0.5,261.01752
60.75,0.5,260.96753
60.75,0.5,260.91753
60.75,0.5,260.86752
60.75,0.5,260.81752
60.75,0.5,260.76752
60.75,0.5,260.71753
60.75,0.5,260.66753
60.75,0.5,260.61752
60.75,0.5,260.56752
60.75,0.5,260.51752
60.75,0.5,260.46753
60.75,0.5,260.41753
60.75,0.5,260.36752
60.75,0.5,260.31752
60.75,0.5,260.26752
60.75,0.5,260.21753
60.75,0.5,260.16753
60.75,0.5,260.11752
60.75,0.5,260.06752
60.75,0.5,260.01752
60.75,0.5,259.96753
60.75,0.5,259.91753
60.75,0.5,259.86752
60.75,0.5,259.81752
60.75,0.5,259.76752
60.75,0.5,259.71753
60.75,0.5,259.66753
60.75,0.5,259.61752
60.75,0.5,259.56752
60.75,0.5,259.51752
60.75,0.5,259.46753
60.75,0.5,259.41753
60.75,0.5,259.36752
60.75,0.5,259.31752
60.75,0.5,259.26752
60.75,0.5,259.21753
60.75,0.5,259.16753
60.75,0.5,259.11752
60.75,0.5,259.06752
60.75,0.5,259.01752
60.75,0.5,258.96753
60.75,0.5,258.79253
60.75,0.5,258.24252
60.75,0.5,257.19252
61.25,0.5,255.64387
61.25,0.5,253.59387
61.25,0.5,251.04388
61.25,0.5,247.99388
61.25,0.5,244.44388
61.75,0.5,255.6427
61.75,0.5,253.5927
61.75,0.5,251.0427
61.75,0.5,247.9927
61.75,0.5,244.4427
62.25,0.5,255.63814
62.25,0.5,253.58814
62.25,0.5,251.03814
62.25,0.5,247.98814
62.25,0.5,244.43814
62.75,0.5,255.63062
62.75,0.5,253.58062
62.75,0.5,251.03062
62.75,0.5,247.98061
62.75,0.5,244.43061
61.25,0.5,261.41888
61.25,0.5,261.36887
61.25,0.5,261.31887
61.25,0.5,261.26888
61.25,0.5,261.21888
61.25,0.5,261.16888
61.25,0.5,261.11887
61.25,0.5,261.06887
61.25,0.5,261.01888
61.25,0.5,260.96888
61.25,0.5,260.91888
61.25,0.5,260.86887
61.25,0.5,260.81887
61.25,0.5,260.76888
61.25,0.5,260.71888
61.25,0.5,260.66888
61.25,0.5,260.61887
61.25,0.5,260.56887
61.25,0.5,260.51888
61.25,0.5,260.46888
61.25,0.5,260.41888
61.25,0.5,260.36887
61.25,0.5,260.31887
61.25,0.5,260.26888
61.25,0.5,260.21888
61.25,0.5,260.16888
61.25,0.5,260.11887
61.25,0.5,260.06887
61.25,0.5,260.01888
61.25,0.5,259.96888
61.25,0.5,259.91888
61.25,0.5,259.86887
61.25,0.5,259.81887
61.25,0.5,259.76888
61.25,0.5,259.71888
61.25,0.5,259.66888
61.25,0.5,259.61887
61.25,0.5,259.56887
61.25,0.5,259.51888
61.25,0.5,259.46888
61.25,0.5,259.41888
61.25,0.5,259.36887
61.25,0.5,259.31887
61.25,0.5,259.26888
61.25,0.5,259.21888
61.25,0.5,259.16888
61.25,0.5,259.11887
61.25,0.5,259.06887
61.25,0.5,259.01888
61.25,0.5,258.96888
61.25,0.5,258.79388
61.25,0.5,258.24387
61.25,0.5,257.19387
61.75,0.5,261.41769
61.75,0.5,261.3677
61.75,0.5,261.3177
61.75,0.5,261.2677
61.75,0.5,261.2177
61.75,0.5,261.16769
61.75,0.5,261.1177
61.75,0.5,261.0677
61.75,0.5,261.0177
61.75,0.5,260.9677
61.75,0.5,260.91769
61.75,0.5,260.8677
61.75,0.5,260.8177
61.75,0.5,260.7677
61.75,0.5,260.7177
61.75,0.5,260.66769
61.75,0.5,260.6177
61.75,0.5,260.5677
61.75,0.5,260.5177
61.75,0.5,260.4677
61.75,0.5,260.41769
61.75,0.5,260.3677
61.75,0.5,260.3177
61.75,0.5,260.2677
61.75,0.5,260.2177
61.75,0.5,260.16769
61.75,0.5,260.1177
61.75,0.5,260.0677
61.75,0.5,260.0177
61.75,0.5,259.9677
61.75,0.5,259.91769
61.75,0.5,259.8677
61.75,0.5,259.8177
61.75,0.5,259.7677
61.75,0.5,259.7177
61.75,0.5,259.66769
61.75,0.5,259.6177
61.75,0.5,259.5677
61.75,0.5,259.5177
61.75,0.5,259.4677
61.75,0.5,259.41769
61.75,0.5,259.3677
61.75,0.5,259.3177
61.75,0.5,259.2677
61.75,0.5,259.2177
61.75,0.5,259.16769
61.75,0.5,259.1177
61.75,0.5,259.0677
61.75,0.5,259.0177
61.75,0.5,258.9677
61.75,0.5,258.79269
61.75,0.5,258.2427
61.75,0.5,257.1927
62.25,0.5,261.41314
62.25,0.5,261.36314
62.25,0.5,261.31314
62.25,0.5,261.26314
62.25,0.5,261.21314
62.25,0.5,261.16314
62.25,0.5,261.11314
62.25,0.5,261.06314
62.25,0.5,261.01314
62.25,0.5,260.96314
62.25,0.5,260.91314
62.25,0.5,260.86314
62.25,0.5,260.81314
62.25,0.5,260.76314
62.25,0.5,260.71314
62.25,0.5,260.66314
62.25,0.5,260.61314
62.25,0.5,260.56314
62.25,0.5,260.51314
62.25,0.5,260.46314
62.25,0.5,260.41314
62.25,0.5,260.36314
62.25,0.5,260.31314
62.25,0.5,260.26314
62.25,0.5,260.21314
62.25,0.5,260.16314
62.25,0.5,260.11314
62.25,0.5,260.06314
62.25,0.5,260.01314
62.25,0.5,259.96314
62.25,0.5,259.91314
62.25,0.5,259.86314
62.25,0.5,259.81314
62.25,0.5,259.76314
62.25,0.5,259.71314
62.25,0.5,259.66314
62.25,0.5,259.61314
62.25,0.5,259.56314
62.25,0.5,259.51314
62.25,0.5,259.46314
62.25,0.5,259.41314
62.25,0.5,259.36314
62.25,0.5,259.31314
62.25,0.5,259.26314
62.25,0.5,259.21314
62.25,0.5,259.16314
62.25,0.5,259.11314
62.25,0.5,259.06314
62.25,0.5,259.01314
62.25,0.5,258.96314
62.25,0.5,258.78814
62.25,0.5,258.23814
62.25,0.5,257.18814
62.75,0.5,261.40562
62.75,0.5,261.35562
62.75,0.5,261.30562
62.75,0.5,261.25562
62.75,0.5,261.20562
62.75,0.5,261.15562
62.75,0.5,261.10562
62.75,0.5,261.05562
62.75,0.5,261.00562
62.75,0.5,260.95562
62.75,0.5,260.90562
62.75,0.5,260.85562
62.75,0.5,260.80562
62.75,0.5,260.75562
62.75,0.5,260.70562
62.75,0.5,260.65562
62.75,0.5,260.60562
62.75,0.5,260.55562
62.75,0.5,260.50562
62.75,0.5,260.45562
62.75,0.5,260.40562
62.75,0.5,260.35562
62.75,0.5,260.30562
62.75,0.5,260.25562
62.75,0.5,260.20562
62.75,0.5,260.15562
62.75,0.5,260.10562
62.75,0.5,260.05562
62.75,0.5,260.00562
62.75,0.5,259.95562
62.75,0.5,259.90562
62.75,0.5,259.85562
62.75,0.5,259.80562
62.75,0.5,259.75562
62.75,0.5,259.70562
62.75,0.5,259.65562
62.75,0.5,259.60562
62.75,0.5,259.55562
62.75,0.5,259.50562
62.75,0.5,259.45562
62.75,0.5,259.40562
62.75,0.5,259.35562
62.75,0.5,259.30562
62.75,0.5,259.25562
62.75,0.5,259.20562
62.75,0.5,259.15562
62.75,0.5,259.10562
62.75,0.5,259.05562
62.75,0.5,259.00562
62.75,0.5,258.95562
62.75,0.5,258.78062
62.75,0.5,258.23062
62.75,0.5,257.18062
63.25,0.5,255.62467
63.25,0.5,253.57467
63.25,0.5,251.02467
63.25,0.5,247.97467
63.25,0.5,244.42467
63.75,0.5,255.62029
63.75,0.5,253.57028
63.75,0.5,251.02029
63.75,0.5,247.97028
63.75,0.5,244.42028
64.25,0.5,255.61725
64.25,0.5,253.56725
64.25,0.5,251.01725
64.25,0.5,247.96725
64.25,0.5,244.41724
64.75,0.5,255.61544
64.75,0.5,253.56544
64.75,0.5,251.01544
64.75,0.5,247.96544
64.75,0.5,244.41544
65.25,0.5,255.61356
65.25,0.5,253.56356
65.25,0.5,251.01356
65.25,0.5,247.96355
65.25,0.5,244.41355
63.25,0.5,261.39967
63.25,0.5,261.34967
63.25,0.5,261.29967
63.25,0.5,261.24967
63.25,0.5,261.19967
63.25,0.5,261.14967
63.25,0.5,261.09967
63.25,0.5,261.04967
63.25,0.5,260.99967
63.25,0.5,260.94967
63.25,0.5,260.89967
63.25,0.5,260.84967
63.25,0.5,260.79967
63.25,0.5,260.74967
63.25,0.5,260.69967
63.25,0.5,260.64967
63.25,0.5,260.59967
63.25,0.5,260.54967
63.25,0.5,260.49967
63.25,0.5,260.44967
63.25,0.5,260.39967
63.25,0.5,260.34967
63.25,0.5,260.29967
63.25,0.5,260.24967
63.25,0.5,260.19967
63.25,0.5,260.14967
63.25,0.5,260.09967
63.25,0.5,260.04967
63.25,0.5,259.99967
63.25,0.5,259.94967
63.25,0.5,259.89967
63.25,0.5,259.84967
63.25,0.5,259.79967
63.25,0.5,259.74967
63.25,0.5,259.69967
63.25,0.5,259.64967
63.25,0.5,259.59967
63.25,0.5,259.54967
63.25,0.5,259.49967
63.25,0.5,259.44967
63.25,0.5,259.39967
63.25,0.5,259.34967
63.25,0.5,259.29967
63.25,0.5,259.24967
63.25,0.5,259.19967
63.25,0.5,259.14967
63.25,0.5,259.09967
63.25,0.5,259.04967
63.25,0.5,258.99967
63.25,0.5,258.94967
63.25,0.5,258.77467
63.25,0.5,258.22467
63.25,0.5,257.17467
63.75,0.5,261.39528
63.75,0.5,261.34528
63.75,0.5,261.29529
63.75,0.5,261.24529
63.75,0.5,261.19528
63.75,0.5,261.14528
63.75,0.5,261.09528
63.75,0.5,261.04529
63.75,0.5,260.99529
63.75,0.5,260.94528
63.75,0.5,260.89528
63.75,0.5,260.84528
63.75,0.5,260.79529
63.75,0.5,260.74529
63.75,0.5,260.69528
63.75,0.5,260.64528
63.75,0.5,260.59528
63.75,0.5,260.54529
63.75,0.5,260.49529
63.75,0.5,260.44528
63.75,0.5,260.39528
63.75,0.5,260.34528
63.75,0.5,260.29529
63.75,0.5,260.24529
63.75,0.5,260.19528
63.75,0.5,260.14528
63.75,0.5,260.09528
63.75,0.5,260.04529
63.75,0.5,259.99529
63.75,0.5,259.94528
63.75,0.5,259.89528
63.75,0.5,259.84528
63.75,0.5,259.79529
63.75,0.5,259.74529
63.75,0.5,259.69528
63.75,0.5,259.64528
63.75,0.5,259.59528
63.75,0.5,259.54529
63.75,0.5,259.49529
63.75,0.5,259.44528
63.75,0.5,259.39528
63.75,0.5,259.34528
63.75,0.5,259.29529
63.75,0.5,259.24529
63.75,0.5,259.19528
63.75,0.5,259.14528
63.75,0.5,259.09528
63.75,0.5,259.04529
63.75,0.5,258.99529
63.75,0.5,258.94528
63.75,0.5,258.77028
63.75,0.5,258.22028
63.75,0.5,257.17029
64.25,0.5,261.39224
64.25,0.5,261.34224
64.25,0.5,261.29225
64.25,0.5,261.24225
64.25,0.5,261.19225
64.25,0.5,261.14224
64.25,0.5,261.09224
64.25,0.5,261.04225
64.25,0.5,260.99225
64.25,0.5,260.94225
64.25,0.5,260.89224
64.25,0.5,260.84224
64.25,0.5,260.79225
64.25,0.5,260.74225
64.25,0.5,260.69225
64.25,0.5,260.64224
64.25,0.5,260.59224
64.25,0.5,260.54225
64.25,0.5,260.49225
64.25,0.5,260.44225
64.25,0.5,260.39224
64.25,0.5,260.34224
64.25,0.5,260.29225
64.25,0.5,260.24225
64.25,0.5,260.19225
64.25,0.5,260.14224
64.25,0.5,260.09224
64.25,0.5,260.04225
64.25,0.5,259.99225
64.25,0.5,259.94225
64.25,0.5,259.89224
64.25,0.5,259.84224
64.25,0.5,259.79225
64.25,0.5,259.74225
64.25,0.5,259.69225
64.25,0.5,259.64224
64.25,0.5,259.59224
64.25,0.5,259.54225
64.25,0.5,259.49225
64.25,0.5,259.44225
64.25,0.5,259.39224
64.25,0.5,259.34224
64.25,0.5,259.29225
64.25,0.5,259.24225
64.25,0.5,259.19225
64.25,0.5,259.14224
64.25,0.5,259.09224
64.25,0.5,259.04225
64.25,0.5,258.99225
64.25,0.5,258.94225
64.25,0.5,258.76724
64.25,0.5,258.21724
64.25,0.5,257.16725
64.75,0.5,261.39043
64.75,0.5,261.34044
64.75,0.5,261.29044
64.75,0.5,261.24044
64.75,0.5,261.19044
64.75,0.5,261.14043
64.75,0.5,261.09044
64.75,0.5,261.04044
64.75,0.5,260.99044
64.75,0.5,260.94044
64.75,0.5,260.89043
64.75,0.5,260.84044
64.75,0.5,260.79044
64.75,0.5,260.74044
64.75,0.5,260.69044
64.75,0.5,260.64043
64.75,0.5,260.59044
64.75,0.5,260.54044
64.75,0.5,260.49044
64.75,0.5,260.44044
64.75,0.5,260.39043
64.75,0.5,260.34044
64.75,0.5,260.29044
64.75,0.5,260.24044
64.75,0.5,260.19044
64.75,0.5,260.14043
64.75,0.5,260.09044
64.75,0.5,260.04044
64.75,0.5,259.99044
64.75,0.5,259.94044
64.75,0.5,259.89043
64.75,0.5,259.84044
64.75,0.5,259.79044
64.75,0.5,259.74044
64.75,0.5,259.69044
64.75,0.5,259.64043
64.75,0.5,259.59044
64.75,0.5,259.54044
64.75,0.5,259.49044
64.75,0.5,259.44044
64.75,0.5,259.39043
64.75,0.5,259.34044
64.75,0.5,259.29044
64.75,0.5,259.24044
64.75,0.5,259.19044
64.75,0.5,259.14043
64.75,0.5,259.09044
64.75,0.5,259.04044
64.75,0.5,258.99044
64.75,0.5,258.94044
64.75,0.5,258.76543
64.75,0.5,258.21544
64.75,0.5,257.16544
65.25,0.5,261.38855
65.25,0.5,261.33856
65.25,0.5,261.28856
65.25,0.5,261.23856
65.25,0.5,261.18855
65.25,0.5,261.13855
65.25,0.5,261.08856
65.25,0.5,261.03856
65.25,0.5,260.98856
65.25,0.5,260.93855
65.25,0.5,260.88855
65.25,0.5,260.83856
65.25,0.5,260.78856
65.25,0.5,260.73856
65.25,0.5,260.68855
65.25,0.5,260.63855
65.25,0.5,260.58856
65.25,0.5,260.53856
65.25,0.5,260.48856
65.25,0.5,260.43855
65.25,0.5,260.38855
65.25,0.5,260.33856
65.25,0.5,260.28856
65.25,0.5,260.23856
65.25,0.5,260.18855
65.25,0.5,260.13855
65.25,0.5,260.08856
65.25,0.5,260.03856
65.25,0.5,259.98856
65.25,0.5,259.93855
65.25,0.5,259.88855
65.25,0.5,259.83856
65.25,0.5,259.78856
65.25,0.5,259.73856
65.25,0.5,259.68855
65.25,0.5,259.63855
65.25,0.5,259.58856
65.25,0.5,259.53856
65.25,0.5,259.48856
