CellCenters:0,CellCenters:1,CellCenters:2
4.05,0.5,259.2
4.05,0.5,259.15
4.05,0.5,259.1
4.05,0.5,259.05
4.05,0.5,259
4.05,0.5,258.95
4.05,0.5,258.9
4.05,0.5,258.85
4.05,0.5,258.8
4.05,0.5,258.75
4.05,0.5,258.7
4.05,0.5,258.65
4.05,0.5,258.6
4.05,0.5,258.55
4.05,0.5,258.5
4.05,0.5,258.45
4.05,0.5,258.4
4.05,0.5,258.35
4.05,0.5,258.3
4.05,0.5,258.25
4.05,0.5,258.2
4.05,0.5,258.15
4.05,0.5,258.1
4.05,0.5,258.05
3.95,0.5,258.02
3.95,0.5,257.97
3.95,0.5,257.92
3.95,0.5,257.87
3.95,0.5,257.82
3.95,0.5,257.77
3.95,0.5,257.72
3.95,0.5,257.67
3.95,0.5,257.49
3.95,0.5,256.94
3.95,0.5,255.89
3.95,0.5,254.34
3.95,0.5,252.29
3.95,0.5,249.74
3.95,0.5,246.69
3.95,0.5,243.14
4.05,0.5,258
4.05,0.5,257.95
4.05,0.5,257.9
4.05,0.5,257.85
4.05,0.5,257.8
4.05,0.5,257.75
4.05,0.5,257.7
4.05,0.5,257.53
4.05,0.5,256.98
4.05,0.5,255.93
4.05,0.5,254.38
4.05,0.5,252.33
4.05,0.5,249.78
4.05,0.5,246.73
4.05,0.5,243.18
4.15,0.5,260.18
4.15,0.5,260.13
4.15,0.5,260.08
4.15,0.5,260.03
4.15,0.5,259.98
4.15,0.5,259.93
4.15,0.5,259.88
4.15,0.5,259.83
4.15,0.5,259.78
4.15,0.5,259.73
4.15,0.5,259.68
4.15,0.5,259.63
4.15,0.5,259.58
4.15,0.5,259.53
4.15,0.5,259.48
4.15,0.5,259.43
4.15,0.5,259.38
4.15,0.5,259.33
4.15,0.5,259.28
4.15,0.5,259.23
4.15,0.5,259.18
4.15,0.5,259.13
4.15,0.5,259.08
4.15,0.5,259.03
4.15,0.5,258.98
4.15,0.5,258.93
4.15,0.5,258.88
4.15,0.5,258.83
4.15,0.5,258.78
4.15,0.5,258.73
4.15,0.5,258.68
4.15,0.5,258.63
4.15,0.5,258.58
4.15,0.5,258.53
4.15,0.5,258.48
4.15,0.5,258.43
4.15,0.5,258.38
4.15,0.5,258.33
4.15,0.5,258.28
4.15,0.5,258.23
4.15,0.5,258.18
4.15,0.5,258.13
4.15,0.5,258.08
4.15,0.5,258.03
4.25,0.5,260.22
4.25,0.5,260.17
4.25,0.5,260.12
4.25,0.5,260.07
4.25,0.5,260.02
4.25,0.5,259.97
4.25,0.5,259.92
4.25,0.5,259.87
4.25,0.5,259.82
4.25,0.5,259.77
4.25,0.5,259.72
4.25,0.5,259.67
4.25,0.5,259.62
4.25,0.5,259.57
4.25,0.5,259.52
4.25,0.5,259.47
4.25,0.5,259.42
4.25,0.5,259.37
4.25,0.5,259.32
4.25,0.5,259.27
4.25,0.5,259.22
4.25,0.5,259.17
4.25,0.5,259.12
4.25,0.5,259.07
4.25,0.5,259.02
4.25,0.5,258.97
4.25,0.5,258.92
4.25,0.5,258.87
4.25,0.5,258.82
4.25,0.5,258.77
4.25,0.5,258.72
4.25,0.5,258.67
4.25,0.5,258.62
4.25,0.5,258.57
4.25,0.5,258.52
4.25,0.5,258.47
4.25,0.5,258.42
4.25,0.5,258.37
4.25,0.5,258.32
4.25,0.5,258.27
4.25,0.5,258.22
4.25,0.5,258.17
4.25,0.5,258.12
4.25,0.5,258.07
4.25,0.5,258.02
4.15,0.5,257.98
4.15,0.5,257.93
4.15,0.5,257.88
4.15,0.5,257.83
4.15,0.5,257.78
4.15,0.5,257.73
4.15,0.5,257.56
4.15,0.5,257.01
4.15,0.5,255.96
4.15,0.5,254.41
4.15,0.5,252.36
4.15,0.5,249.81
4.15,0.5,246.76
4.15,0.5,243.21
4.25,0.5,257.97
4.25,0.5,257.92
4.25,0.5,257.87
4.25,0.5,257.82
4.25,0.5,257.77
4.25,0.5,257.59
4.25,0.5,257.04
4.25,0.5,255.99
4.25,0.5,254.44
4.25,0.5,252.39
4.25,0.5,249.84
4.25,0.5,246.79
4.25,0.5,243.24
4.35,0.5,260.25
4.35,0.5,260.2
4.35,0.5,260.15
4.35,0.5,260.1
4.35,0.5,260.05
4.35,0.5,260
4.35,0.5,259.95
4.35,0.5,259.9
4.35,0.5,259.85
4.35,0.5,259.8
4.35,0.5,259.75
4.35,0.5,259.7
4.35,0.5,259.65
4.35,0.5,259.6
4.35,0.5,259.55
4.35,0.5,259.5
4.35,0.5,259.45
4.35,0.5,259.4
4.35,0.5,259.35
4.35,0.5,259.3
4.35,0.5,259.25
4.35,0.5,259.2
4.35,0.5,259.15
4.35,0.5,259.1
4.35,0.5,259.05
4.35,0.5,259
4.35,0.5,258.95
4.35,0.5,258.9
4.35,0.5,258.85
4.35,0.5,258.8
4.35,0.5,258.75
4.35,0.5,258.7
4.35,0.5,258.65
4.35,0.5,258.6
4.35,0.5,258.55
4.35,0.5,258.5
4.35,0.5,258.45
4.35,0.5,258.4
4.35,0.5,258.35
4.35,0.5,258.3
4.35,0.5,258.25
4.35,0.5,258.2
4.35,0.5,258.15
4.35,0.5,258.1
4.35,0.5,258.05
4.45,0.5,260.28
4.45,0.5,260.23
4.45,0.5,260.18
4.45,0.5,260.13
4.45,0.5,260.08
4.45,0.5,260.03
4.45,0.5,259.98
4.45,0.5,259.93
4.45,0.5,259.88
4.45,0.5,259.83
4.45,0.5,259.78
4.45,0.5,259.73
4.45,0.5,259.68
4.45,0.5,259.63
4.45,0.5,259.58
4.45,0.5,259.53
4.45,0.5,259.48
4.45,0.5,259.43
4.45,0.5,259.38
4.45,0.5,259.33
4.45,0.5,259.28
4.45,0.5,259.23
4.45,0.5,259.18
4.45,0.5,259.13
4.45,0.5,259.08
4.45,0.5,259.03
4.45,0.5,258.98
4.45,0.5,258.93
4.45,0.5,258.88
4.45,0.5,258.83
4.45,0.5,258.78
4.45,0.5,258.73
4.45,0.5,258.68
4.45,0.5,258.63
4.45,0.5,258.58
4.45,0.5,258.53
4.45,0.5,258.48
4.45,0.5,258.43
4.45,0.5,258.38
4.45,0.5,258.33
4.45,0.5,258.28
4.45,0.5,258.23
4.45,0.5,258.18
4.45,0.5,258.13
4.45,0.5,258.08
4.45,0.5,258.03
4.35,0.5,258
4.35,0.5,257.95
4.35,0.5,257.9
4.35,0.5,257.85
4.35,0.5,257.8
4.35,0.5,257.62
4.35,0.5,257.07
4.35,0.5,256.02
4.35,0.5,254.47
4.35,0.5,252.42
4.35,0.5,249.87
4.35,0.5,246.82
4.35,0.5,243.27
4.45,0.5,257.98
4.45,0.5,257.93
4.45,0.5,257.88
4.45,0.5,257.83
4.45,0.5,257.66
4.45,0.5,257.11
4.45,0.5,256.06
4.45,0.5,254.51
4.45,0.5,252.46
4.45,0.5,249.91
4.45,0.5,246.86
4.45,0.5,243.31
4.55,0.5,260.32
4.55,0.5,260.27
4.55,0.5,260.22
4.55,0.5,260.17
4.55,0.5,260.12
4.55,0.5,260.07
4.55,0.5,260.02
4.55,0.5,259.97
4.55,0.5,259.92
4.55,0.5,259.87
4.55,0.5,259.82
4.55,0.5,259.77
4.55,0.5,259.72
4.55,0.5,259.67
4.55,0.5,259.62
4.55,0.5,259.57
4.55,0.5,259.52
4.55,0.5,259.47
4.55,0.5,259.42
4.55,0.5,259.37
4.55,0.5,259.32
4.55,0.5,259.27
4.55,0.5,259.22
4.55,0.5,259.17
4.55,0.5,259.12
4.55,0.5,259.07
4.55,0.5,259.02
4.55,0.5,258.97
4.55,0.5,258.92
4.55,0.5,258.87
4.55,0.5,258.82
4.55,0.5,258.77
4.55,0.5,258.72
4.55,0.5,258.67
4.55,0.5,258.62
4.55,0.5,258.57
4.55,0.5,258.52
4.55,0.5,258.47
4.55,0.5,258.42
4.55,0.5,258.37
4.55,0.5,258.32
4.55,0.5,258.27
4.55,0.5,258.22
4.55,0.5,258.17
4.55,0.5,258.12
4.55,0.5,258.07
4.65,0.5,260.35
4.65,0.5,260.3
4.65,0.5,260.25
4.65,0.5,260.2
4.65,0.5,260.15
4.65,0.5,260.1
4.65,0.5,260.05
4.65,0.5,260
4.65,0.5,259.95
4.65,0.5,259.9
4.65,0.5,259.85
4.65,0.5,259.8
4.65,0.5,259.75
4.65,0.5,259.7
4.65,0.5,259.65
4.65,0.5,259.6
4.65,0.5,259.55
4.65,0.5,259.5
4.65,0.5,259.45
4.65,0.5,259.4
4.65,0.5,259.35
4.65,0.5,259.3
4.65,0.5,259.25
4.65,0.5,259.2
4.65,0.5,259.15
4.65,0.5,259.1
4.65,0.5,259.05
4.65,0.5,259
4.65,0.5,258.95
4.65,0.5,258.9
4.65,0.5,258.85
4.65,0.5,258.8
4.65,0.5,258.75
4.65,0.5,258.7
4.65,0.5,258.65
4.65,0.5,258.6
4.65,0.5,258.55
4.65,0.5,258.5
4.65,0.5,258.45
4.65,0.5,258.4
4.65,0.5,258.35
4.65,0.5,258.3
4.65,0.5,258.25
4.65,0.5,258.2
4.65,0.5,258.15
4.65,0.5,258.1
4.65,0.5,258.05
4.55,0.5,258.02
4.55,0.5,257.97
4.55,0.5,257.92
4.55,0.5,257.87
4.55,0.5,257.69
4.55,0.5,257.14
4.55,0.5,256.09
4.55,0.5,254.54
4.55,0.5,252.49
4.55,0.5,249.94
4.55,0.5,246.89
4.55,0.5,243.34
4.65,0.5,258
4.65,0.5,257.95
4.65,0.5,257.9
4.65,0.5,257.72
4.65,0.5,257.17
4.65,0.5,256.12
4.65,0.5,254.57
4.65,0.5,252.52
4.65,0.5,249.97
4.65,0.5,246.92
4.65,0.5,243.37
4.75,0.5,260.38
4.75,0.5,260.33
4.75,0.5,260.28
4.75,0.5,260.23
4.75,0.5,260.18
4.75,0.5,260.13
4.75,0.5,260.08
4.75,0.5,260.03
4.75,0.5,259.98
4.75,0.5,259.93
4.75,0.5,259.88
4.75,0.5,259.83
4.75,0.5,259.78
4.75,0.5,259.73
4.75,0.5,259.68
4.75,0.5,259.63
4.75,0.5,259.58
4.75,0.5,259.53
4.75,0.5,259.48
4.75,0.5,259.43
4.75,0.5,259.38
4.75,0.5,259.33
4.75,0.5,259.28
4.75,0.5,259.23
4.75,0.5,259.18
4.75,0.5,259.13
4.75,0.5,259.08
4.75,0.5,259.03
4.75,0.5,258.98
4.75,0.5,258.93
4.75,0.5,258.88
4.75,0.5,258.83
4.75,0.5,258.78
4.75,0.5,258.73
4.75,0.5,258.68
4.75,0.5,258.63
4.75,0.5,258.58
4.75,0.5,258.53
4.75,0.5,258.48
4.75,0.5,258.43
4.75,0.5,258.38
4.75,0.5,258.33
4.75,0.5,258.28
4.75,0.5,258.23
4.75,0.5,258.18
4.75,0.5,258.13
4.75,0.5,258.08
4.75,0.5,258.03
4.85,0.5,260.41
4.85,0.5,260.36
4.85,0.5,260.31
4.85,0.5,260.26
4.85,0.5,260.21
4.85,0.5,260.16
4.85,0.5,260.11
4.85,0.5,260.06
4.85,0.5,260.01
4.85,0.5,259.96
4.85,0.5,259.91
4.85,0.5,259.86
4.85,0.5,259.81
4.85,0.5,259.76
4.85,0.5,259.71
4.85,0.5,259.66
4.85,0.5,259.61
4.85,0.5,259.56
4.85,0.5,259.51
4.85,0.5,259.46
4.85,0.5,259.41
4.85,0.5,259.36
4.85,0.5,259.31
4.85,0.5,259.26
4.85,0.5,259.21
4.85,0.5,259.16
4.85,0.5,259.11
4.85,0.5,259.06
4.85,0.5,259.01
4.85,0.5,258.96
4.85,0.5,258.91
4.85,0.5,258.86
4.85,0.5,258.81
4.85,0.5,258.76
4.85,0.5,258.71
4.85,0.5,258.66
4.85,0.5,258.61
4.85,0.5,258.56
4.85,0.5,258.51
4.85,0.5,258.46
4.85,0.5,258.41
4.85,0.5,258.36
4.85,0.5,258.31
4.85,0.5,258.26
4.85,0.5,258.21
4.85,0.5,258.16
4.85,0.5,258.11
4.85,0.5,258.06
4.75,0.5,257.98
4.75,0.5,257.93
4.75,0.5,257.76
4.75,0.5,257.21
4.75,0.5,256.16
4.75,0.5,254.61
4.75,0.5,252.56
4.75,0.5,250.01
4.75,0.5,246.96
4.75,0.5,243.41
4.85,0.5,258.01
4.85,0.5,257.96
4.85,0.5,257.79
4.85,0.5,257.24
4.85,0.5,256.19
4.85,0.5,254.64
4.85,0.5,252.59
4.85,0.5,250.04
4.85,0.5,246.99
4.85,0.5,243.44
4.95,0.5,260.45
4.95,0.5,260.4
4.95,0.5,260.35
4.95,0.5,260.3
4.95,0.5,260.25
4.95,0.5,260.2
4.95,0.5,260.15
4.95,0.5,260.1
4.95,0.5,260.05
4.95,0.5,260
4.95,0.5,259.95
4.95,0.5,259.9
4.95,0.5,259.85
4.95,0.5,259.8
4.95,0.5,259.75
4.95,0.5,259.7
4.95,0.5,259.65
4.95,0.5,259.6
4.95,0.5,259.55
4.95,0.5,259.5
4.95,0.5,259.45
4.95,0.5,259.4
4.95,0.5,259.35
4.95,0.5,259.3
4.95,0.5,259.25
4.95,0.5,259.2
4.95,0.5,259.15
4.95,0.5,259.1
4.95,0.5,259.05
4.95,0.5,259
4.95,0.5,258.95
4.95,0.5,258.9
4.95,0.5,258.85
4.95,0.5,258.8
4.95,0.5,258.75
4.95,0.5,258.7
4.95,0.5,258.65
4.95,0.5,258.6
4.95,0.5,258.55
4.95,0.5,258.5
4.95,0.5,258.45
4.95,0.5,258.4
4.95,0.5,258.35
4.95,0.5,258.3
4.95,0.5,258.25
4.95,0.5,258.2
4.95,0.5,258.15
4.95,0.5,258.1
4.95,0.5,258.05
5.05,0.5,260.47
5.05,0.5,260.42
5.05,0.5,260.37
5.05,0.5,260.32
5.05,0.5,260.27
5.05,0.5,260.22
5.05,0.5,260.17
5.05,0.5,260.12
5.05,0.5,260.07
5.05,0.5,260.02
5.05,0.5,259.97
5.05,0.5,259.92
5.05,0.5,259.87
5.05,0.5,259.82
5.05,0.5,259.77
5.05,0.5,259.72
5.05,0.5,259.67
5.05,0.5,259.62
5.05,0.5,259.57
5.05,0.5,259.52
5.05,0.5,259.47
5.05,0.5,259.42
5.05,0.5,259.37
5.05,0.5,259.32
5.05,0.5,259.27
5.05,0.5,259.22
5.05,0.5,259.17
5.05,0.5,259.12
5.05,0.5,259.07
5.05,0.5,259.02
5.05,0.5,258.97
5.05,0.5,258.92
5.05,0.5,258.87
5.05,0.5,258.82
5.05,0.5,258.77
5.05,0.5,258.72
5.05,0.5,258.67
5.05,0.5,258.62
5.05,0.5,258.57
5.05,0.5,258.52
5.05,0.5,258.47
5.05,0.5,258.42
5.05,0.5,258.37
5.05,0.5,258.32
5.05,0.5,258.27
5.05,0.5,258.22
5.05,0.5,258.17
5.05,0.5,258.12
5.05,0.5,258.07
5.05,0.5,258.02
4.95,0.5,258
4.95,0.5,257.82
4.95,0.5,257.27
4.95,0.5,256.22
4.95,0.5,254.67
4.95,0.5,252.62
4.95,0.5,250.07
4.95,0.5,247.02
4.95,0.5,243.47
5.05,0.5,257.84
5.05,0.5,257.29
5.05,0.5,256.24
5.05,0.5,254.69
5.05,0.5,252.64
5.05,0.5,250.09
5.05,0.5,247.04
5.05,0.5,243.49
5.15,0.5,260.49
5.15,0.5,260.44
5.15,0.5,260.39
5.15,0.5,260.34
5.15,0.5,260.29
5.15,0.5,260.24
5.15,0.5,260.19
5.15,0.5,260.14
5.15,0.5,260.09
5.15,0.5,260.04
5.15,0.5,259.99
5.15,0.5,259.94
5.15,0.5,259.89
5.15,0.5,259.84
5.15,0.5,259.79
5.15,0.5,259.74
5.15,0.5,259.69
5.15,0.5,259.64
5.15,0.5,259.59
5.15,0.5,259.54
5.15,0.5,259.49
5.15,0.5,259.44
5.15,0.5,259.39
5.15,0.5,259.34
5.15,0.5,259.29
5.15,0.5,259.24
5.15,0.5,259.19
5.15,0.5,259.14
5.15,0.5,259.09
5.15,0.5,259.04
5.15,0.5,258.99
5.15,0.5,258.94
5.15,0.5,258.89
5.15,0.5,258.84
5.15,0.5,258.79
5.15,0.5,258.74
5.15,0.5,258.69
5.15,0.5,258.64
5.15,0.5,258.59
5.15,0.5,258.54
5.15,0.5,258.49
5.15,0.5,258.44
5.15,0.5,258.39
5.15,0.5,258.34
5.15,0.5,258.29
5.15,0.5,258.24
5.15,0.5,258.19
5.15,0.5,258.14
5.15,0.5,258.09
5.15,0.5,258.04
5.25,0.5,260.5
5.25,0.5,260.45
5.25,0.5,260.4
5.25,0.5,260.35
5.25,0.5,260.3
5.25,0.5,260.25
5.25,0.5,260.2
5.25,0.5,260.15
5.25,0.5,260.1
5.25,0.5,260.05
5.25,0.5,260
5.25,0.5,259.95
5.25,0.5,259.9
5.25,0.5,259.85
5.25,0.5,259.8
5.25,0.5,259.75
5.25,0.5,259.7
5.25,0.5,259.65
5.25,0.5,259.6
5.25,0.5,259.55
5.25,0.5,259.5
5.25,0.5,259.45
5.25,0.5,259.4
5.25,0.5,259.35
5.25,0.5,259.3
5.25,0.5,259.25
5.25,0.5,259.2
5.25,0.5,259.15
5.25,0.5,259.1
5.25,0.5,259.05
5.25,0.5,259
5.25,0.5,258.95
5.25,0.5,258.9
5.25,0.5,258.85
5.25,0.5,258.8
5.25,0.5,258.75
5.25,0.5,258.7
5.25,0.5,258.65
5.25,0.5,258.6
5.25,0.5,258.55
5.25,0.5,258.5
5.25,0.5,258.45
5.25,0.5,258.4
5.25,0.5,258.35
5.25,0.5,258.3
5.25,0.5,258.25
5.25,0.5,258.2
5.25,0.5,258.15
5.25,0.5,258.1
5.25,0.5,258.05
5.15,0.5,257.86
5.15,0.5,257.31
5.15,0.5,256.26
5.15,0.5,254.71
5.15,0.5,252.66
5.15,0.5,250.11
5.15,0.5,247.06
5.15,0.5,243.51
5.25,0.5,257.88
5.25,0.5,257.33
5.25,0.5,256.28
5.25,0.5,254.73
5.25,0.5,252.68
5.25,0.5,250.13
5.25,0.5,247.08
5.25,0.5,243.53
5.35,0.5,260.52
5.35,0.5,260.47
5.35,0.5,260.42
5.35,0.5,260.37
5.35,0.5,260.32
5.35,0.5,260.27
5.35,0.5,260.22
5.35,0.5,260.17
5.35,0.5,260.12
5.35,0.5,260.07
5.35,0.5,260.02
5.35,0.5,259.97
5.35,0.5,259.92
5.35,0.5,259.87
5.35,0.5,259.82
5.35,0.5,259.77
5.35,0.5,259.72
5.35,0.5,259.67
5.35,0.5,259.62
5.35,0.5,259.57
5.35,0.5,259.52
5.35,0.5,259.47
5.35,0.5,259.42
5.35,0.5,259.37
5.35,0.5,259.32
5.35,0.5,259.27
5.35,0.5,259.22
5.35,0.5,259.17
5.35,0.5,259.12
5.35,0.5,259.07
5.35,0.5,259.02
5.35,0.5,258.97
5.35,0.5,258.92
5.35,0.5,258.87
5.35,0.5,258.82
5.35,0.5,258.77
5.35,0.5,258.72
5.35,0.5,258.67
5.35,0.5,258.62
5.35,0.5,258.57
5.35,0.5,258.52
5.35,0.5,258.47
5.35,0.5,258.42
5.35,0.5,258.37
5.35,0.5,258.32
5.35,0.5,258.27
5.35,0.5,258.22
5.35,0.5,258.17
5.35,0.5,258.12
5.35,0.5,258.07
5.45,0.5,260.54
5.45,0.5,260.49
5.45,0.5,260.44
5.45,0.5,260.39
5.45,0.5,260.34
5.45,0.5,260.29
5.45,0.5,260.24
5.45,0.5,260.19
5.45,0.5,260.14
5.45,0.5,260.09
5.45,0.5,260.04
5.45,0.5,259.99
5.45,0.5,259.94
5.45,0.5,259.89
5.45,0.5,259.84
5.45,0.5,259.79
5.45,0.5,259.74
5.45,0.5,259.69
5.45,0.5,259.64
5.45,0.5,259.59
5.45,0.5,259.54
5.45,0.5,259.49
5.45,0.5,259.44
5.45,0.5,259.39
5.45,0.5,259.34
5.45,0.5,259.29
5.45,0.5,259.24
5.45,0.5,259.19
5.45,0.5,259.14
5.45,0.5,259.09
5.45,0.5,259.04
5.45,0.5,258.99
5.45,0.5,258.94
5.45,0.5,258.89
5.45,0.5,258.84
5.45,0.5,258.79
5.45,0.5,258.74
5.45,0.5,258.69
5.45,0.5,258.64
5.45,0.5,258.59
5.45,0.5,258.54
5.45,0.5,258.49
5.45,0.5,258.44
5.45,0.5,258.39
5.45,0.5,258.34
5.45,0.5,258.29
5.45,0.5,258.24
5.45,0.5,258.19
5.45,0.5,258.14
5.45,0.5,258.09
5.35,0.5,257.9
5.35,0.5,257.35
5.35,0.5,256.3
5.35,0.5,254.75
5.35,0.5,252.7
5.35,0.5,250.15
5.35,0.5,247.1
5.35,0.5,243.55
5.45,0.5,257.91
5.45,0.5,257.36
5.45,0.5,256.31
5.45,0.5,254.76
5.45,0.5,252.71
5.45,0.5,250.16
5.45,0.5,247.11
5.45,0.5,243.56
5.55,0.5,260.55
5.55,0.5,260.5
5.55,0.5,260.45
5.55,0.5,260.4
5.55,0.5,260.35
5.55,0.5,260.3
5.55,0.5,260.25
5.55,0.5,260.2
5.55,0.5,260.15
5.55,0.5,260.1
5.55,0.5,260.05
5.55,0.5,260
5.55,0.5,259.95
5.55,0.5,259.9
5.55,0.5,259.85
5.55,0.5,259.8
5.55,0.5,259.75
5.55,0.5,259.7
5.55,0.5,259.65
5.55,0.5,259.6
5.55,0.5,259.55
5.55,0.5,259.5
5.55,0.5,259.45
5.55,0.5,259.4
5.55,0.5,259.35
5.55,0.5,259.3
5.55,0.5,259.25
5.55,0.5,259.2
5.55,0.5,259.15
5.55,0.5,259.1
5.55,0.5,259.05
5.55,0.5,259
5.55,0.5,258.95
5.55,0.5,258.9
5.55,0.5,258.85
5.55,0.5,258.8
5.55,0.5,258.75
5.55,0.5,258.7
5.55,0.5,258.65
5.55,0.5,258.6
5.55,0.5,258.55
5.55,0.5,258.5
5.55,0.5,258.45
5.55,0.5,258.4
5.55,0.5,258.35
5.55,0.5,258.3
5.55,0.5,258.25
5.55,0.5,258.2
5.55,0.5,258.15
5.55,0.5,258.1
5.65,0.5,260.57
5.65,0.5,260.52
5.65,0.5,260.47
5.65,0.5,260.42
5.65,0.5,260.37
5.65,0.5,260.32
5.65,0.5,260.27
5.65,0.5,260.22
5.65,0.5,260.17
5.65,0.5,260.12
5.65,0.5,260.07
5.65,0.5,260.02
5.65,0.5,259.97
5.65,0.5,259.92
5.65,0.5,259.87
5.65,0.5,259.82
5.65,0.5,259.77
5.65,0.5,259.72
5.65,0.5,259.67
5.65,0.5,259.62
5.65,0.5,259.57
5.65,0.5,259.52
5.65,0.5,259.47
5.65,0.5,259.42
5.65,0.5,259.37
5.65,0.5,259.32
5.65,0.5,259.27
5.65,0.5,259.22
5.65,0.5,259.17
5.65,0.5,259.12
5.65,0.5,259.07
5.65,0.5,259.02
5.65,0.5,258.97
5.65,0.5,258.92
5.65,0.5,258.87
5.65,0.5,258.82
5.65,0.5,258.77
5.65,0.5,258.72
5.65,0.5,258.67
5.65,0.5,258.62
5.65,0.5,258.57
5.65,0.5,258.52
5.65,0.5,258.47
5.65,0.5,258.42
5.65,0.5,258.37
5.65,0.5,258.32
5.65,0.5,258.27
5.65,0.5,258.22
5.65,0.5,258.17
5.65,0.5,258.12
5.55,0.5,257.93
5.55,0.5,257.38
5.55,0.5,256.33
5.55,0.5,254.78
5.55,0.5,252.73
5.55,0.5,250.18
5.55,0.5,247.13
5.55,0.5,243.58
5.65,0.5,257.95
5.65,0.5,257.4
5.65,0.5,256.35
5.65,0.5,254.8
5.65,0.5,252.75
5.65,0.5,250.2
5.65,0.5,247.15
5.65,0.5,243.6
5.75,0.5,260.59
5.75,0.5,260.54
5.75,0.5,260.49
5.75,0.5,260.44
5.75,0.5,260.39
5.75,0.5,260.34
5.75,0.5,260.29
5.75,0.5,260.24
5.75,0.5,260.19
5.75,0.5,260.14
5.75,0.5,260.09
5.75,0.5,260.04
5.75,0.5,259.99
5.75,0.5,259.94
5.75,0.5,259.89
5.75,0.5,259.84
5.75,0.5,259.79
5.75,0.5,259.74
5.75,0.5,259.69
5.75,0.5,259.64
5.75,0.5,259.59
5.75,0.5,259.54
5.75,0.5,259.49
5.75,0.5,259.44
5.75,0.5,259.39
5.75,0.5,259.34
5.75,0.5,259.29
5.75,0.5,259.24
5.75,0.5,259.19
5.75,0.5,259.14
5.75,0.5,259.09
5.75,0.5,259.04
5.75,0.5,258.99
5.75,0.5,258.94
5.75,0.5,258.89
5.75,0.5,258.84
5.75,0.5,258.79
5.75,0.5,258.74
5.75,0.5,258.69
5.75,0.5,258.64
5.75,0.5,258.59
5.75,0.5,258.54
5.75,0.5,258.49
5.75,0.5,258.44
5.75,0.5,258.39
5.75,0.5,258.34
5.75,0.5,258.29
5.75,0.5,258.24
5.75,0.5,258.19
5.75,0.5,258.14
5.85,0.5,260.6
5.85,0.5,260.55
5.85,0.5,260.5
5.85,0.5,260.45
5.85,0.5,260.4
5.85,0.5,260.35
5.85,0.5,260.3
5.85,0.5,260.25
5.85,0.5,260.2
5.85,0.5,260.15
5.85,0.5,260.1
5.85,0.5,260.05
5.85,0.5,260
5.85,0.5,259.95
5.85,0.5,259.9
5.85,0.5,259.85
5.85,0.5,259.8
5.85,0.5,259.75
5.85,0.5,259.7
5.85,0.5,259.65
5.85,0.5,259.6
5.85,0.5,259.55
5.85,0.5,259.5
5.85,0.5,259.45
5.85,0.5,259.4
5.85,0.5,259.35
5.85,0.5,259.3
5.85,0.5,259.25
5.85,0.5,259.2
5.85,0.5,259.15
5.85,0.5,259.1
5.85,0.5,259.05
5.85,0.5,259
5.85,0.5,258.95
5.85,0.5,258.9
5.85,0.5,258.85
5.85,0.5,258.8
5.85,0.5,258.75
5.85,0.5,258.7
5.85,0.5,258.65
5.85,0.5,258.6
5.85,0.5,258.55
5.85,0.5,258.5
5.85,0.5,258.45
5.85,0.5,258.4
5.85,0.5,258.35
5.85,0.5,258.3
5.85,0.5,258.25
5.85,0.5,258.2
5.85,0.5,258.15
5.75,0.5,257.96
5.75,0.5,257.41
5.75,0.5,256.36
5.75,0.5,254.81
5.75,0.5,252.76
5.75,0.5,250.21
5.75,0.5,247.16
5.75,0.5,243.61
5.85,0.5,257.98
5.85,0.5,257.43
5.85,0.5,256.38
5.85,0.5,254.83
5.85,0.5,252.78
5.85,0.5,250.23
5.85,0.5,247.18
5.85,0.5,243.63
5.95,0.5,260.62
5.95,0.5,260.57
5.95,0.5,260.52
5.95,0.5,260.47
5.95,0.5,260.42
5.95,0.5,260.37
5.95,0.5,260.32
5.95,0.5,260.27
5.95,0.5,260.22
5.95,0.5,260.17
5.95,0.5,260.12
5.95,0.5,260.07
5.95,0.5,260.02
5.95,0.5,259.97
5.95,0.5,259.92
5.95,0.5,259.87
5.95,0.5,259.82
5.95,0.5,259.77
5.95,0.5,259.72
5.95,0.5,259.67
5.95,0.5,259.62
5.95,0.5,259.57
5.95,0.5,259.52
5.95,0.5,259.47
5.95,0.5,259.42
5.95,0.5,259.37
5.95,0.5,259.32
5.95,0.5,259.27
5.95,0.5,259.22
5.95,0.5,259.17
5.95,0.5,259.12
5.95,0.5,259.07
5.95,0.5,259.02
5.95,0.5,258.97
5.95,0.5,258.92
5.95,0.5,258.87
5.95,0.5,258.82
5.95,0.5,258.77
5.95,0.5,258.72
5.95,0.5,258.67
5.95,0.5,258.62
5.95,0.5,258.57
5.95,0.5,258.52
5.95,0.5,258.47
5.95,0.5,258.42
5.95,0.5,258.37
5.95,0.5,258.32
5.95,0.5,258.27
5.95,0.5,258.22
5.95,0.5,258.17
6.05,0.5,260.64
6.05,0.5,260.59
6.05,0.5,260.54
6.05,0.5,260.49
6.05,0.5,260.44
6.05,0.5,260.39
6.05,0.5,260.34
6.05,0.5,260.29
6.05,0.5,260.24
6.05,0.5,260.19
6.05,0.5,260.14
6.05,0.5,260.09
6.05,0.5,260.04
6.05,0.5,259.99
6.05,0.5,259.94
6.05,0.5,259.89
6.05,0.5,259.84
6.05,0.5,259.79
